Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",GDP per capita (current US$) [NY.GDP.PCAP.CD],Exports of goods and services (constant 2010 US$) [NE.EXP.GNFS.KD],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],GNI per capita (constant 2010 US$) [NY.GNP.PCAP.KD],GNI (constant 2010 US$) [NY.GNP.MKTP.KD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],Gross capital formation (constant 2010 US$) [NE.GDI.TOTL.KD],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross savings (% of GNI) [NY.GNS.ICTR.GN.ZS],Imports of goods and services (annual % growth) [NE.IMP.GNFS.KD.ZG],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],"Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Services, value added (annual % growth) [NV.SRV.TOTL.KD.ZG]","Services, value added per worker (constant 2010 US$) [NV.SRV.EMPL.KD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Taxes less subsidies on products (constant LCU) [NY.TAX.NIND.KN],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions) [SE.XPD.CTER.ZS]","Current education expenditure, secondary (% of total expenditure in secondary public institutions) [SE.XPD.CSEC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Compulsory education, duration (years) [SE.COM.DURS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.MS.ZS]","Claims on central government, etc. (% GDP) [FS.AST.CGOV.GD.ZS]",Claims on other sectors of the domestic economy (% of GDP) [FS.AST.DOMO.GD.ZS],"Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Ease of doing business index (1=most business-friendly regulations) [IC.BUS.EASE.XQ],Other taxes payable by businesses (% of commercial profits) [IC.TAX.OTHR.CP.ZS],Labor tax and contributions (% of commercial profits) [IC.TAX.LABR.CP.ZS],Total tax and contribution rate (% of profit) [IC.TAX.TOTL.CP.ZS],Business extent of disclosure index (0=less disclosure to 10=more disclosure) [IC.BUS.DISC.XQ],Profit tax (% of commercial profits) [IC.TAX.PRFT.CP.ZS],"Bound rate, simple mean, all products (%) [TM.TAX.MRCH.BR.ZS]","Tariff rate, applied, weighted mean, all products (%) [TM.TAX.MRCH.WM.AR.ZS]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]",Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Customs and other import duties (% of tax revenue) [GC.TAX.IMPT.ZS],Other taxes (% of revenue) [GC.TAX.OTHR.RV.ZS],Grants and other revenue (% of revenue) [GC.REV.GOTR.ZS],"Revenue, excluding grants (current LCU) [GC.REV.XGRT.CN]",Other taxes (current LCU) [GC.TAX.OTHR.CN],Grants and other revenue (current LCU) [GC.REV.GOTR.CN],Customs and other import duties (current LCU) [GC.TAX.IMPT.CN],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Tax revenue (current LCU) [GC.TAX.TOTL.CN],Taxes on exports (current LCU) [GC.TAX.EXPT.CN],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]","Taxes on income, profits and capital gains (current LCU) [GC.TAX.YPKG.CN]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],Adequacy of social protection and labor programs (% of total welfare of beneficiary households) [per_allsp.adq_pop_tot],Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adequacy of social safety net programs (% of total welfare of beneficiary households) [per_sa_allsa.adq_pop_tot],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.10.TO]
1990,YR1990,Netherlands,NLD,14951510,0.688603823438797,76.8780487804878,4.18322298634072,54.4147454485233,49.6186240341654,24.2428471011221,2.36901988510143,..,21290.8603827045,213384466034.671,533807104905.167,35619.3425117722,532562955758.187,3.01543228507389,117485582977.255,28.899230115218,27.277138782461,27.4687737261839,3.97398782783304,189041082714.991,62.0657641653096,4.50268767306625,..,..,44180159000,104.033369482689,..,..,5.22878980636597,..,10.9854898452759,..,..,..,..,..,13.7272766397266,..,..,..,5.8000001907,..,..,..,..,..,..,..,..,..,..,..,4.8,81.0079431104965,..,..,1.50459806615747,104000,4.73341309969509,54.80317756254,45.3924263551973,0,1.55163188871054,8.97641684158538,110164223060.203,1710751414.65982,9896946512.92593,0,23.2862181112213,61251253567.8469,0,11.1224442028305,30.5552125776845,55.0007408504964,33688643242.5319,..,..,..,..,..,..,..
1990,YR1990,Norway,NOR,4241473,0.344151412835214,76.5373170731707,1.93241982650521,39.4194916384392,33.1700584109034,24.5839223321687,2.88622689429437,..,28242.943738533,100691055508.947,255449988257.061,58808.7422165342,249435692275.39,1.77771397166207,56148348176.7889,30.8345557837463,26.8042201431593,27.5757119701974,2.50569024674722,51749871723.3513,56.3585202571147,2.21254755462124,..,..,140693000000,72.5895500493425,..,..,6.31037998199463,..,14.0210695266724,..,..,..,-5.53983410236577,..,12.3797909759155,..,..,..,4.5999999046,..,..,..,..,..,..,..,..,..,..,..,..,51.1538015896301,..,..,2.37256753676317,51000,5.84387013744136,19.8470381137812,38.0948443709492,0.883858933109656,0.742841231689012,25.3660597409497,306775000000,2321000000,79256000000,1412000000,21.3045101752327,159754000000,227000000,16.3412748197328,16.1783203018733,31.6417742278754,50549000000,..,..,..,..,..,..,..
1990,YR1990,Poland,POL,38110782,0.392398205207372,70.890243902439,..,..,..,..,2.61248574350627,..,1731.20953112388,..,226661816780.596,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.683914791252875,..,..,..,..,..,5.6999998093,..,..,..,..,..,..,..,..,..,..,..,4.8,39.2405021054706,..,..,1.78750219582937,313000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Portugal,PRT,9983218,-0.217948479672573,73.9658536585366,3.95052276325154,29.1691775307804,35.8864150999083,27.721131452629,2.43750834105738,..,7884.61798756332,32309324264.3705,166396132697.658,16612.074734168,165841963503.491,4.56767261208529,36383365611.1879,21.063473942081,28.0031868676776,28.0190947524681,14.5079932881605,34718963587.5132,..,..,..,..,15193357000,65.0555926306887,..,..,3.56972002983093,..,10.2471704483032,..,..,..,..,..,..,..,..,..,4.0999999046,..,..,..,..,..,..,..,..,..,..,..,4.8,52.951284418431,..,..,1.82850628690903,87000,5.59857232836448,..,32.3222997365854,3.63645533867958,3.52280159343599,16.8916106783994,16013407687.4732,591075508.025658,2834169651.14075,359633283.786076,17.6685020230288,9889665905.16854,0,..,21.3894999702717,36.2888989761436,3588850869.40473,..,..,..,..,..,..,..
1990,YR1990,Romania,ROU,23201835,0.17417662808295,69.7412195121951,..,16.726891246066,26.1802074833897,30.2482806853946,4.54741504925103,..,1680.70562287227,11830948038.8946,124867598832.264,5373.32243496022,124670940537.745,..,19658151354.2284,20.7949644480709,20.7012472316121,20.7771969806871,..,12955926245.569,24.175311807903,..,..,..,..,42.9070987294556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9198999405,..,..,..,..,..,..,..,..,..,..,..,4.8,32.2088821540972,..,..,1.03652611070971,126000,11.8212121212121,..,33.3442126121926,0.808897876643074,14.8801462621885,10.1537107258938,29536000,4395000,2999000,160000,23.0563002680965,19780000,0,16.0399334442596,18.909127843987,28.2355915065723,5585000,..,..,..,..,..,..,..
1990,YR1990,San Marino,SMR,24125,1.28490358139635,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.1599998474,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Slovak Republic,SVK,5299187,0.439617094726275,70.9326829268293,..,23.8134842229012,33.3540474810497,29.3522096026061,..,..,2405.53516040785,..,..,..,..,..,..,18.5929811410285,..,..,..,..,..,..,..,..,..,57.167531703951,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4482002258,..,..,..,..,..,..,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Slovenia,SVN,1998161,0.0906243427921073,73.2048780487805,..,81.0364920164619,71.0679837709775,19.1627035176464,..,..,9107.47389852088,16694065443.2685,31023523366.1777,..,..,..,5026702309.56265,31.2916276172791,..,..,..,13904977465.7669,..,..,..,..,..,152.104475787439,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.0408000946,..,..,..,..,..,..,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Spain,ESP,38867322,0.101828842607043,76.8375609756098,3.78139337826686,15.7247981570607,19.8859350779704,26.8361420737746,2.29330520898016,..,13804.8767869937,112511744136.314,875010730382.964,22294.4501273014,866525571910.765,3.70658358194672,217816206656.257,22.4097319067299,21.8050765738779,22.0534492949177,9.62125746378071,125481079166.568,..,..,..,..,57942079000,35.6107332350311,..,..,3.63358998298645,..,10.1169500350952,..,..,..,..,..,8.43106619438844,..,..,..,4.5999999046,..,..,..,..,..,..,..,..,..,..,..,4.8,26.7178649895285,..,..,1.68614019685142,263000,5.31524440454906,..,29.3325819346129,2.9060903366968,0.123105877499983,6.99318728206715,91871912300.3137,114793311.937302,6520981332.56404,1500727224.6463,15.7108074227673,51640763044.9677,0,..,31.6601246527577,57.1686277248235,29522315579.4358,..,..,..,..,..,..,..
1990,YR1990,Sweden,SWE,8558835,0.772602675661167,77.5368292682927,0.754674768666845,27.9221777772976,27.9010434518526,29.6710894553228,2.56898031545919,..,30593.6724447761,75381268193.0856,323403007591.578,37003.5720583811,316707467658.294,-0.0391537215458442,87653582831.3512,27.2196879187257,24.0280531163313,24.6321240253993,1.13035309899962,85693209752.7274,57.1330367004724,2.14508862210118,..,..,314615765000,55.8232212291502,..,..,5.2121901512146,..,8.3370304107666,..,..,..,8.95113139859297,..,5.98259601594734,..,..,..,12.3999996185,..,..,..,..,..,..,..,..,..,..,..,4.8,42.6983482475152,..,..,1.37042418001723,65000,4.1569050660146,..,35.1738697815477,0.952039872265497,6.78445935819081,12.7928858099219,600490000000,40740000000,76819999999.9999,3190000000,21.6199962352158,335070000000,0,14.0694293267416,17.8837282885643,32.0500193989316,107390000000,..,..,..,..,..,..,..
1990,YR1990,Switzerland,CHE,6715519,1.02687307219521,77.2424390243902,3.67462567277848,42.1098165273666,41.592328196521,32.677761049252,1.57214718757236,..,38428.3854594406,177505991623.77,432100121080.439,..,..,2.97826197473174,120061033535.118,33.1952491011623,34.3951552147107,33.6780699985695,5.97407095743996,161731308298.901,63.7756249333083,..,..,..,13949001000,83.7021447238876,..,..,4.52294015884399,..,17.3263092041016,..,..,..,9.81629166625931,..,155.201515198955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.35,51.7172793636637,..,..,0.57740463440707,22000,5.56785170839674,12.692933385669,14.450839153944,4.08879967343973,0,9.74098535718175,53547100687.88,0,5323156016.81,1200677796,8.19094766344183,29365043335.32,0,5.08020635881904,19.9272284922254,37.0836573120328,10889632040,..,..,..,..,..,..,..
1990,YR1990,United Kingdom,GBR,57247586,0.298930554095876,75.8804878048781,0.733755502200452,23.0719006680494,24.9286570955686,22.9646425943642,3.56232123221255,..,19095.4669984608,311217682904.878,1642743164295.47,28565.6577033915,1635314946021.46,0.543131568903661,262640996744.292,14.6407505282837,15.7349434151554,15.4417594627561,0.56230146106229,319255749505.39,67.7019320321015,..,..,..,135042987000,48.000557763618,..,..,4.05552005767822,..,11.165599822998,..,..,..,4.21132646713434,..,27.8315687398993,..,..,..,5.9000000954,..,..,..,..,..,..,..,..,..,..,..,4.8,37.3362997565266,..,..,1.06026257058319,308000,9.42880542025459,30.2033709452908,32.583043271347,0,5.99937784229784,8.2480335372628,200769000000,12150000000,16704000000,0,24.1512945995683,148693000000,36000000,9.75586505806108,39.0502713298868,53.1867673663185,79085000000,..,..,..,..,..,..,..
1990,YR1990,United States,USA,249623000,1.12965052045579,75.2146341463415,1.88596032430949,9.25473206751338,10.5603185165409,21.5292134484762,5.60517529438794,..,23888.6000088133,646722100628.384,9001231051205.99,36126.2175137308,9017934794430.04,2.02876561185923,1619148945995.68,20.2236269994486,18.756045468632,18.9494247148141,3.57707434111292,737421144251.167,..,..,..,..,..,19.8150505840543,..,..,..,..,..,..,..,..,22.5714824260491,..,34.0776006750801,..,..,..,4.9000000954,..,..,..,..,..,..,..,..,..,..,..,3.92,15.2701158985931,42.56611657,59.50854593,1.70382663048197,2180000,..,40.933943570707,21.5589293164814,2.69365125148223,1.06112523488449,7.1837809955418,1085640000000,11520000000,77990000000,16810000000,10.4652847558268,624060000000,0,..,51.634980288125,89.826298753325,560570000000,..,..,..,..,..,..,..
1991,YR1991,Andorra,AND,56671,3.88967903964987,..,2.54600287187591,..,..,..,..,..,19532.5401504525,..,1979323466.15294,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Austria,AUT,7754891,0.998418103144403,75.6170731707317,3.44162777669459,34.5904881694804,35.457917424929,26.8975445999291,1.15421711847241,..,22410.9117666654,80424781063.7593,269149558393.816,34806.7105450534,269922246345.44,2.93797896768275,72352120316.2217,26.4537804253177,..,..,5.11436503547922,88455772473.7844,56.4493013769564,3.15801871629947,77405.603517004,..,27935608000,70.0484055944094,..,..,5.10321998596191,..,11.7502098083496,..,..,..,..,..,4.42239210206453,..,..,..,9.8999996185,..,..,..,..,..,..,..,..,..,..,..,4.5,52.8936015454853,..,..,1.21631397707856,44000,2.41118378863666,..,36.0426098868946,2.74793836805556,8.37117704980673,9.44990667666034,49131922995.8649,4139444634.20129,4672863236.99338,736175810.120419,18.1671785559845,26790113587.6398,0,9.68838564848972,19.4832679335126,35.9619140625,9634237625.63316,..,..,..,..,..,..,..
1991,YR1991,Belgium,BEL,10004486,0.371593165668169,76.1921951219512,1.83307427728701,60.2296548828746,58.3604828351158,22.8402761359904,2.28769284712482,..,21041.6606519648,167615980396.138,331620089288.472,33426.9021211124,334418974294.039,2.20403085593173,71424185117.7762,24.3481413306212,..,..,2.85922367444766,168387829483.777,..,..,..,..,25797670000,118.59013771799,..,..,..,..,..,..,..,..,..,..,3.21172766219847,..,..,..,7.9000000954,..,..,..,..,..,..,..,..,..,..,..,4.5,..,..,..,2.50123947560152,101000,4.06093424205645,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Bermuda,BMU,59021,-0.51410848531841,74.029512195122,-3.53438207298416,..,..,..,..,..,27700.3100591315,..,4350353065.31289,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.15065002441406,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.5586886048076,74.45266343,95.57843137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Canada,CAN,28037420,1.24276123131684,77.6219512195122,-2.08608546761636,24.4410821262118,24.9597785064919,19.4110000243117,1.89544433858064,..,21768.3432941828,225237331846.534,991148574828.485,34309.5860694008,961952274653.94,-1.79327132943882,177823305893.1,18.4096457219347,15.1967780651691,15.6612263416098,2.51193422617737,197882365383.094,..,..,..,..,..,49.4008606327038,..,..,6.88430023193359,..,14.2637996673584,..,..,..,11.8150369036672,..,12.015714162542,..,..,..,5.8000001907,..,..,..,..,..,..,..,..,..,..,..,..,41.2802499953522,..,..,0.583414265102899,86000,3.59879493039684,..,25.4577384723412,..,0,11.7201190509304,143343000000,0,16854000000,..,14.4495626046653,101039000000,..,..,49.1085088036494,69.8938033828522,70620000000,81.1999969482422,..,..,..,..,..,..
1991,YR1991,Channel Islands,CHI,141467,0.564264375599398,75.673,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Croatia,HRV,4689022,-1.86657353088556,72.1853658536586,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5201001167,..,..,..,..,..,..,..,..,..,..,..,4.5,..,..,..,..,..,..,..,..,7.62673161820673,0.302197802197802,3.35164835164835,145600000,440000,4880000,5010000,..,65690000,0,..,16.8543956043956,37.3572842137312,24540000,..,..,..,..,..,..,..
1991,YR1991,Cyprus,CYP,783124,2.13063290402748,76.712,0.739501202599513,47.0856508133278,57.094254102569,25.8421500253731,7.26477612246644,..,9696.09959332362,6288408060.4534,11940828450.2187,19951.2378289436,11873080767.6326,0.806762696769226,4465669627.46918,15.8335489243175,17.1571665848565,17.2545776271324,1.97645924207035,7699689248.30969,..,2.39165280736202,35522.4468248068,..,..,104.179904915897,..,..,3.57539010047913,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5,61.9042951960377,..,..,2.83969092803939,10000,..,96.3842337020678,51.9479482041439,24.7726622189929,9.98522854342394,21.0127421069343,2103631995.68281,211154334.986244,444349527.557807,328452567.804539,29.0124317653202,1325867058.21516,0,..,18.9930560348993,30.2926217055287,401639892.26334,..,..,..,..,..,..,..
1991,YR1991,Czech Republic,CZE,10308578,-0.240064841789636,71.8982926829268,-11.6149423314776,38.4276666918251,32.8438744028364,22.4791897778249,..,..,2896.60913065504,22924402984.1797,128408951999.219,..,..,..,24436804566.4089,31.0445428027104,..,..,-32.8434342866862,15925574006.0227,..,..,..,..,231301372000,71.2715410946615,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.1000003815,..,..,..,..,..,..,..,..,..,..,..,4.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Denmark,DNK,5154298,0.259518212115074,75.1578048780488,1.39363399746793,37.6824771133025,31.4640499499814,19.6116202800631,1.95468015000635,..,27011.3774590051,76892118335.3756,232319763286.065,43739.623406769,225447053446.263,1.23572976337346,38882858998.5317,25.8300471065139,21.6472480333594,22.4466811909267,4.03175010284286,57885802060.4909,61.5519253938688,1.81946883017017,80415.97681328,..,172529374000,69.1465270632839,..,..,5.59675979614258,..,10.601300239563,..,..,..,12.2280513967176,..,7.20884355029471,..,..,..,5.4000000954,..,..,..,..,..,..,..,..,..,..,..,4.5,51.7250213402219,..,..,1.04351854975966,30000,3.46559548383695,62.1353715549511,36.5903919844332,0,2.17025990838478,15.4753161720773,316105000000,6974000000,49729000000,0,29.1293907906124,259412000000,0,17.6590065300405,37.4716814379606,46.417667648374,120413000000,..,..,..,..,..,..,..
1991,YR1991,Estonia,EST,1561314,-0.502159185195728,69.3731707317073,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.2891998291,..,..,..,..,..,..,..,..,..,..,..,4.5,..,..,..,..,..,..,..,..,1.18589743589743,1.25378296584522,5.44747081712061,1828719.66114318,23691.2531486049,102934.41023187,15113.3856292825,..,1274426.0314422,0,..,25.9835711197579,38.525641025641,490980.798010744,..,..,..,..,..,..,..
1991,YR1991,Faroe Islands,FRO,47120,-0.326292214827488,76.4146341463415,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Finland,FIN,5013740,0.546172018187903,75.2275609756098,-5.88632806942667,21.2695197873393,22.2188978008953,24.0923370809791,1.78123103649322,..,25484.7392935746,26947230859.9158,156553968259.734,30150.8112762736,151168328528.304,-6.65320496725306,34747240754.5159,22.9093545380269,19.3962696705165,19.9438475013539,-13.3203762190678,32946107707.9995,55.6542652964936,-4.30368598326609,61712.8901293137,..,17485000000,43.4884175882346,..,..,6.33748006820679,..,12.8585996627808,..,..,..,..,..,1.18414677153937,..,..,..,11.1999998093,..,..,..,..,..,..,..,..,..,..,..,4.5,35.1315997882599,..,..,1.23965037210818,32000,3.08882698854844,17.0154334973518,34.4334388160593,1.02159606566724,0.910573010135734,11.9347622778859,25914227521.2631,242358802.031037,3176565367.07856,216962425.135349,24.4393998067577,21237594038.0744,0,17.7923101455075,30.3351616409272,38.0176284716447,8074029597.7113,..,..,..,..,..,..,..
1991,YR1991,France,FRA,58559311,0.554158664314962,76.8487804878049,1.04817584704435,21.3348844239057,21.6487970651412,23.6021635881488,2.81213643806721,..,21675.0642485493,307258690040.379,1913914322644.16,32775.6004029766,1919316577209.63,0.960846249106439,436867396844.596,23.2882509469133,22.9607705892912,22.9007761587317,2.95585666997771,317773834986.453,62.8192597817176,1.51591152798534,83461.8309561767,..,172396910000,42.983681489047,..,..,4.84130001068115,..,10.0068397521973,..,..,..,..,..,9.72710580147567,..,..,..,9.6000003815,..,..,..,..,..,..,..,..,..,..,..,4.5,35.365334811144,..,..,2.09839701051986,542000,5.51194517377115,..,40.189270142508,0.020963184514407,3.32815217005571,9.11316938145428,421704471482.125,14297278632.5933,39148907626.567,43295520.8954245,18.9182261505155,206531220796.485,0,12.1706340147494,17.7933922424501,37.0103546321257,76437937242.8376,..,..,..,..,..,..,..
1991,YR1991,Germany,DEU,80013896,0.728605546561364,75.319512195122,5.10826152190214,23.6649009963425,24.1524782444192,25.7723546474965,2.03005033875074,..,23357.757725073,535741386122.091,2707629454373.17,34209.9583088792,2737272046291,4.55072255328477,662005079176.854,25.2847773994198,23.7169417894576,23.6299209473865,10.9016295545865,519993800936.272,56.3691512170513,..,66944.2043242561,..,266444000000,47.8173792407618,..,..,..,..,..,..,..,..,..,..,23.4130626519738,..,..,..,10.1000003815,..,..,..,..,..,..,..,..,..,..,..,4.5,42.4170275885988,..,..,1.14114996253682,457000,4.35221537904717,21.9525351967505,31.0856350107201,0,0,5.21845086502152,453160000000,0,23769000000,0,11.6297137091689,184424000000,0,7.62917319056518,16.6128040748222,41.0293671105713,75668000000,..,..,..,..,..,..,..
1991,YR1991,Gibraltar,GIB,29022,-0.429782847941769,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Greece,GRC,10319927,1.20035253672646,77.1365853658537,3.10000020465495,14.1996384673384,24.3931472553487,28.4050431788203,3.484865109943,..,10188.3697801238,23612604785.0682,203781221772.846,..,..,..,42648484053.0843,16.9684918231084,..,..,5.83682104732061,37512276717.7396,..,..,..,..,17396918000,38.592785722687,..,..,1.93432998657227,..,6.2920298576355,..,..,..,..,..,4.55093484544181,..,..,..,5,..,..,..,..,..,..,..,..,..,..,..,4.5,28.7664734242911,..,..,4.91407912434466,205000,8.62375121676316,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Greenland,GRL,55500,-0.180018050414785,65.0317073170732,-0.113464597323002,..,..,..,..,..,18315.1963031585,..,1515932949.27188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.6846893263611,117.545245,129.6805474,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Hungary,HUN,10373400,-0.00566818338922841,69.3770731707317,..,28.7680105355975,29.5932733748206,20.9475178340909,2.16146979946364,..,3350.25832349229,14572576011.9272,92011256913.9308,..,..,..,15586212531.4746,20.0935796898554,..,..,..,14003643473.4868,..,..,..,..,3862834939000,58.3612839104181,..,..,5.87939977645874,..,..,..,..,..,59.3006290211559,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5,62.0224057282792,..,..,1.92798809345468,87000,..,71.2275932588452,49.7553614964355,9.46353224834237,0.971428571428571,15.4204081632653,1222700000000,11900000000,188900000000,62800000000,25.5495302089566,663600000000,0,..,22.465306122449,41.4707655213984,275200000000,..,..,..,..,..,..,..
