Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Taxes on exports (% of tax revenue) [GC.TAX.EXPT.ZS],Taxes on goods and services (% of revenue) [GC.TAX.GSRV.RV.ZS],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]",Taxes on international trade (% of revenue) [GC.TAX.INTT.RV.ZS]
1961,YR1961,Turks and Caicos Islands,TCA,5874,0.854852188204356,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,United Arab Emirates,ARE,100796,8.67769074398372,..,..,52.56,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1961,YR1961,United Kingdom,GBR,52800000,0.760459938521921,..,..,70.8780487804878,77741965703.3544,2.67711894345372,3.38779649664617,..,6.1900221427946,..,3.4474962304662,..,..,..,..,..,..,..
1961,YR1961,United States,USA,183691000,1.65773003738953,..,..,70.2707317073171,563300000000,2.29999999999968,1.35015389642166,..,9.15603150017123,..,1.07072414764723,..,..,..,..,..,..,..
1961,YR1961,Uruguay,URY,2571681,1.29300843909779,..,..,68.007,1547388781.43133,2.49303791839554,18.4268832400784,..,..,..,22.7472639867959,..,..,..,..,..,..,..
1961,YR1961,Virgin Islands (U.S.),VIR,34300,5.39052648362024,..,..,66.4879756097561,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Andorra,AND,15370,6.69269708670902,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Antigua and Barbuda,ATG,55841,1.51569997178552,..,..,63.049,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Aruba,ABW,56225,1.40962186505264,..,..,66.444,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Australia,AUS,10742000,2.4406394012832,20091589024.6531,1870,70.9424390243903,19892485160.7123,1.29608735213831,-0.0755953749231821,..,2.36369536996971,..,-0.319488817891384,..,..,..,..,..,..,..
1962,YR1962,Austria,AUT,7129864,0.612895847822874,7542193505.44714,1060,69.309512195122,7756110210.11966,2.64867511295262,3.34020321438653,..,1.35207185896469,..,4.38178085363524,..,..,..,..,..,..,..
1962,YR1962,"Bahamas, The",BHS,121091,5.05585799231404,188281882.393754,1550,65.011,212254901.960784,10.4519718906977,1.08963254400911,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Bahrain,BHR,173144,3.07907903241424,..,..,54.59,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Barbados,BRB,232633,0.394098939926374,..,..,65.831,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Belgium,BEL,9220578,0.398054786807546,13405546015.7945,1450,70.219512195122,13264015675.3193,5.21200350925528,1.66769194647134,..,3.28475216700874,..,1.40460703543509,..,..,..,..,..,..,..
1962,YR1962,Bermuda,BMU,46600,2.41758241758243,101020617.849542,2170,..,94149985.9705588,4.47000000000328,0.976544537597462,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,British Virgin Islands,VGB,8310,1.73579644912183,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Brunei Darussalam,BRN,89481,4.4785052891124,..,..,56.805,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Canada,CAN,18614000,1.85988823339904,..,..,71.3670731707317,42227447631.9159,7.42538477443719,1.30677080680341,..,3.99921638867122,..,1.06157112526541,..,..,..,..,..,..,..
1962,YR1962,Cayman Islands,CYM,8146,1.4840737381496,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Channel Islands,CHI,111457,0.953779046282942,..,..,70.928,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Chile,CHL,8476897,2.06298969785899,4886472636.91019,580,58.031,5416272727.27273,4.02668562467936,12.9485164285106,..,3.04370907803929,..,..,..,..,..,..,..,..,..
1962,YR1962,Croatia,HRV,4196712,0.703493717452063,..,..,65.408243902439,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Curacao,CUW,128414,1.79859409061968,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Cyprus,CYP,577691,0.224593408944508,..,..,70.272,..,..,..,..,..,..,0.103199174406311,..,..,..,..,..,..,..
1962,YR1962,Czech Republic,CZE,9624660,0.395694490537776,..,..,69.7868292682927,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Denmark,DNK,4647727,0.778454921649097,..,..,72.319756097561,..,5.66682217271807,..,..,3.01827310409247,..,7.37781954818462,..,..,..,..,..,..,..
1962,YR1962,Estonia,EST,1241623,1.34156955956572,..,..,68.7410243902439,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Faroe Islands,FRO,35524,1.26913884791486,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Finland,FIN,4491443,0.679995399829919,6166011016.59256,1370,68.5778048780488,6340580854.39073,2.98194553610325,3.9739449888867,..,2.51317830864007,..,4.38398278172672,..,..,..,..,..,..,..
1962,YR1962,France,FRA,47904877,1.39648297585784,74257719231.573,1550,70.3146341463415,75607529809.9288,6.84346998523586,4.89629361138523,..,5.15887134953187,..,5.33128007065638,..,..,..,..,..,..,..
1962,YR1962,French Polynesia,PYF,83655,3.58882765551273,..,..,57.093,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Germany,DEU,74025784,0.879431691508147,..,..,69.6915365853659,..,..,..,..,4.56846527991922,..,2.84328008602129,..,..,..,..,..,..,..
1962,YR1962,Gibraltar,GIB,24313,2.07795366780902,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Greece,GRC,8448233,0.595777103319398,5206040347.05866,620,68.8922682926829,5213047711.42704,0.364810538216716,4.69018080898951,..,4.04842971228294,..,-0.475436212725159,..,..,..,..,..,..,..
1962,YR1962,Greenland,GRL,35000,3.78502241310975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Guam,GUM,69604,2.22560684060757,..,..,61.986,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,"Hong Kong SAR, China",HKG,3305200,4.2364946734332,..,..,68.1059756097561,1612346412.26475,14.2914118585483,1.95501105582743,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Hungary,HUN,10061734,0.322661285045066,..,..,67.8658536585366,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Iceland,ISL,182378,1.85336524391391,280481087.585506,1540,73.7219512195122,284916516.159537,8.31371274423529,11.1478328558914,..,0,..,11.0163000635032,..,..,..,..,..,..,..
1962,YR1962,Ireland,IRL,2836050,0.411628631985577,..,..,70.1340731707317,2260349684.08625,..,..,..,1.29021997609629,..,4.26372712149085,..,..,..,..,..,..,..
1962,YR1962,Isle of Man,IMN,48418,0.283353688587507,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Israel,ISR,2293000,4.82451753282139,3027338320.44626,1320,72.1121951219512,2510000000,10.1561171576566,8.90159191318978,..,9.16079196040198,..,9.40819406826559,..,..,..,..,..,..,..
1962,YR1962,Italy,ITA,50879450,0.676622989670017,49039522314.4454,960,69.149756097561,50383891898.9911,6.20365045787146,5.79372991590641,..,2.63383835685955,..,4.69114360740474,..,..,..,..,..,..,..
1962,YR1962,Japan,JPN,95832000,0.931994690052148,58263336690.8218,610,68.5948780487805,60723018683.7333,8.90897299558067,4.19957756961355,..,0.882981583852488,..,6.8354403481973,..,..,..,..,..,..,..
1962,YR1962,"Korea, Rep.",KOR,26513030,2.85932081160452,3142933789.63657,120,56.5123170731707,2814318516.60968,3.89527253075299,16.7234803310093,..,6.8671963677639,..,6.61831775572471,..,..,..,..,..,..,..
1962,YR1962,Kuwait,KWT,337348,11.5414404682914,..,..,60.841,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Latvia,LVA,2181586,1.33380931662705,..,..,69.430487804878,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Liechtenstein,LIE,17289,2.31711261820479,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Lithuania,LTU,2863350,1.3997309541126,..,..,69.0953658536585,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Luxembourg,LUX,320750,1.22493081884298,522574817.1801,1630,68.9981219512195,741509480.796284,1.35867767094877,3.89466767618605,..,1.28669557766932,..,0.895946647339812,..,..,..,..,..,..,..
1962,YR1962,"Macao SAR, China",MAC,176183,3.30108295929797,..,..,65.757,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Malta,MLT,323900,-0.415929121533107,..,..,69.7706585365854,..,..,..,..,..,..,0.168674698957607,..,..,..,..,..,..,..
1962,YR1962,Mauritius,MUS,700349,2.83733679491855,..,..,60.6269024390244,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Monaco,MCO,23039,1.00770804976141,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Nauru,NRU,4944,6.51859798846955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Netherlands,NLD,11805689,1.42447506739908,14408058404.4509,1220,73.3239024390244,14647057370.1418,6.84350732102872,0.758713635655226,..,4.12277525012795,..,2.4311452004646,..,..,..,..,..,..,..
1962,YR1962,New Caledonia,NCL,83400,2.67330621970689,..,..,59.4390243902439,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,New Zealand,NZL,2482000,2.54211212405058,..,..,71.2317073170732,6077496267.76294,..,..,..,2.30993664554852,..,2.68085396987464,..,..,..,..,..,..,..
1962,YR1962,Northern Mariana Islands,MNP,10436,1.8471585583619,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Norway,NOR,3638918,0.80340155650308,5841143098.71998,1610,73.4480487804878,6066976682.67364,2.81394513844542,4.76642231309316,..,3.24151790991843,..,5.27425952920734,..,..,..,..,..,..,..
1962,YR1962,Oman,OMN,578823,2.4360398674808,..,..,44.311,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Palau,PLW,10317,2.63198930514172,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Panama,PAN,1202449,2.98271323619286,593049085.686103,490,61.88,652120900,8.244736817693,0.571618683469424,..,..,..,0.788002033555903,..,..,..,..,..,..,..
1962,YR1962,Poland,POL,30308500,1.14315401418553,..,..,67.4268292682927,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Portugal,PRT,8993985,0.721622435848292,3665313748.04087,410,64.0952195121951,3668222357.65702,6.61444776877377,0.676695903074346,..,5.59669429646635,..,2.6620641793477,..,..,..,..,..,..,..
1962,YR1962,Puerto Rico,PRI,2450322,2.08665471807182,2014297246.46645,820,69.1454390243903,2094400000,8.32331253031397,3.66581701962122,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Qatar,QAT,56262,8.9972702331178,..,..,62.61,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Romania,ROU,18676550,0.651595835691077,..,..,67.0290731707317,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,San Marino,SMR,16255,2.60515792462797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Saudi Arabia,SAU,4362786,3.35475539634393,..,..,46.665,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Seychelles,SYC,44042,2.65283412851695,12711107.2400386,290,..,12642026.5718964,8.40858127171896,0.599020608106798,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Singapore,SGP,1750200,2.76910469544055,853588861.796213,490,66.432243902439,826244609.95688,7.55404640633843,0.468018016407569,..,..,..,0.419580419580255,..,..,..,..,..,..,..
1962,YR1962,Sint Maarten (Dutch part),SXM,3372,9.15509437997043,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Slovak Republic,SVK,4238188,1.10373125690825,..,..,70.4722926829268,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Slovenia,SVN,1603649,0.595289738970183,..,..,68.9780487804878,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Spain,ESP,31023366,0.920032286529714,15590150082.2835,500,69.5190243902439,16138545209.246,9.95343810301794,6.09584162348557,..,2.26774589192604,..,5.70648670988055,..,..,..,..,..,..,..
1962,YR1962,St. Kitts and Nevis,KNA,50961,-0.460076968826159,..,..,..,12541562.1536487,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,St. Martin (French part),MAF,4076,2.15755424372088,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,Sweden,SWE,7561588,0.55153490392046,17459283285.3687,2310,73.3504878048781,18667251380.0746,4.25904722832698,4.02026654752197,..,3.8634442931593,..,4.76619721905829,..,..,..,..,..,..,..
1962,YR1962,Switzerland,CHE,5573815,2.53501253675864,..,..,71.1960975609756,11879982758.5619,..,..,..,2.56756756756757,..,4.3159988652385,..,..,..,..,..,..,..
1962,YR1962,Trinidad and Tobago,TTO,879441,1.67673981877556,559591310.235884,640,63.036,619319197.340022,2.74246314374058,3.04750995273922,..,..,..,2.98335256339288,..,..,..,..,..,..,..
1962,YR1962,Turks and Caicos Islands,TCA,5884,0.17009699627627,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,United Arab Emirates,ARE,112118,10.6453215796594,..,..,53.573,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1962,YR1962,United Kingdom,GBR,53250000,0.848661387731873,..,..,70.9268292682927,81247564156.8246,1.1029096492187,3.36920532629799,..,6.21039371302834,..,4.19649888238551,..,..,..,..,..,..,..
1962,YR1962,United States,USA,186538000,1.53799735825387,612178550047.646,3280,70.119512195122,605100000000,6.10000000000012,1.24463471200144,..,9.33167294545842,..,1.19877334820185,..,..,..,..,..,..,..
1962,YR1962,Uruguay,URY,2603882,1.24436377299319,1499462493.10531,580,68.198,1710004407.22785,-1.57454885033762,11.9906197429208,..,..,..,10.9074243811898,..,..,..,..,..,..,..
1962,YR1962,Virgin Islands (U.S.),VIR,35000,2.02027073175195,..,..,66.7410975609756,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Andorra,AND,16412,6.55952170294352,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Antigua and Barbuda,ATG,56702,1.53011168770017,..,..,63.54,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Aruba,ABW,56695,0.832452557842366,..,..,66.787,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Australia,AUS,10950000,1.91781647792421,21534103745.7745,1970,70.9117073170732,21507447642.5132,6.21463039549282,1.79243172653823,..,2.44663463919568,..,0.641025641025639,..,..,..,..,..,..,..
1963,YR1963,Austria,AUT,7175811,0.642362670652079,8160812049.70646,1140,69.4436585365854,8374175257.73075,4.13826758157036,3.67826612051867,..,1.57966775838201,..,2.70877528496362,..,..,..,..,..,..,..
1963,YR1963,"Bahamas, The",BHS,127339,5.03104925136217,210284029.492962,1650,65.121,237745098.039216,10.5240552039871,1.34376418650264,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Bahrain,BHR,178140,2.84461397914952,..,..,55.911,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Barbados,BRB,233630,0.427656288193488,..,..,66.381,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Belgium,BEL,9289770,0.747606930682632,14226174724.9565,1530,70.0514634146342,14260017387.0492,4.35158428167051,3.02579670028381,..,3.2166309632907,..,2.14800341332203,..,..,..,..,..,..,..
1963,YR1963,Bermuda,BMU,47700,2.36051502145922,103133764.933726,2160,..,96366652.3069165,1.06999999999849,1.2708014333389,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,British Virgin Islands,VGB,8476,1.97790315386957,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Brunei Darussalam,BRN,93540,4.43628400565422,..,..,57.756,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Canada,CAN,18964000,1.86284592763531,..,..,71.3807317073171,45029988561.2124,5.34954645713648,2.14443181865671,..,3.62065011154897,..,1.6281512605042,..,..,..,..,..,..,..
1963,YR1963,Cayman Islands,CYM,8227,0.989441896057226,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Channel Islands,CHI,112595,1.01584434525168,..,..,71.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Chile,CHL,8650387,2.02595967998818,5478801317.20794,630,58.467,5668187500,5.84014013697534,43.8204273523762,..,2.86539572501444,..,..,..,..,..,..,..,..,..
1963,YR1963,Croatia,HRV,4225675,0.687764980815768,..,..,65.7878780487805,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Curacao,CUW,130860,1.88686298616231,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Cyprus,CYP,577913,0.0384214666496467,..,..,70.587,..,..,..,..,..,..,1.95876288659853,..,..,..,..,..,..,..
1963,YR1963,Czech Republic,CZE,9670685,0.477058972393582,..,..,70.3043902439025,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Denmark,DNK,4684483,0.787727452841454,..,..,72.4004878048781,..,0.637021234202351,..,..,3.0415238937401,..,6.1050328230293,..,..,..,..,..,..,..
1963,YR1963,Estonia,EST,1258857,1.37847716433837,..,..,69.0535609756098,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Faroe Islands,FRO,35969,1.24489319795894,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Finland,FIN,4523309,0.706977468183943,6659535607.88397,1470,69.0126829268293,6885920328.66187,3.2850996357034,5.14661010790778,..,1.92714178695058,..,4.99638188645286,..,..,..,..,..,..,..
1963,YR1963,France,FRA,48582611,1.40483530095666,82402900008.1591,1700,70.5146341463415,84759195105.8693,6.23367995209179,5.52601758936883,..,4.74008571749863,..,4.99915289796852,..,..,..,..,..,..,..
1963,YR1963,French Polynesia,PYF,86847,3.74467512665526,..,..,57.465,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Germany,DEU,74714353,0.925875063469895,..,..,69.8596097560976,..,..,..,..,4.97828556992642,..,2.96696086316878,..,..,..,..,..,..,..
1963,YR1963,Gibraltar,GIB,24889,2.34147520746736,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Greece,GRC,8479625,0.370892005189515,5954974383.94224,700,69.1857073170732,5895278024.09202,11.8448676740362,1.110563711883,..,3.82448463962285,..,3.18471604485086,..,..,..,..,..,..,..
1963,YR1963,Greenland,GRL,36400,3.92207131532813,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Guam,GUM,71286,2.38779177508735,..,..,62.482,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,"Hong Kong SAR, China",HKG,3420900,3.44066885043933,1944898459.86934,570,68.6258536585366,1935298266.45384,15.7638046494624,3.68519775553924,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Hungary,HUN,10087947,0.260182925848219,..,..,68.8741463414634,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Iceland,ISL,185653,1.77978836016473,323479574.868951,1740,73.0429268292683,340061650.119898,10.2833828720506,8.22558778422082,..,0,..,12.9280159822498,..,..,..,..,..,..,..
1963,YR1963,Ireland,IRL,2852650,0.583614784297507,..,..,70.2729268292683,2430843768.44553,..,..,..,1.24281713383915,..,2.45362058668927,..,..,..,..,..,..,..
1963,YR1963,Isle of Man,IMN,48800,0.785866744804035,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Israel,ISR,2379000,3.68192274450533,3170012295.73468,1330,..,2992333333.33333,10.6957129751426,7.69745662169427,..,9.7535741158766,..,6.58113736464058,..,..,..,..,..,..,..
1963,YR1963,Italy,ITA,51252000,0.729553242231653,54567043543.5464,1060,69.2480487804878,57710743059.8341,5.60972797819814,8.45785990027889,..,2.75343795360876,..,7.45471822539107,..,..,..,..,..,..,..
1963,YR1963,Japan,JPN,96812000,1.01742951123838,66780643407.4231,690,69.6580487804878,69498131797.3333,8.47364238279391,5.51046905914609,..,0.902911616201838,..,6.70690556397994,..,..,..,..,..,..,..
1963,YR1963,"Korea, Rep.",KOR,27261747,2.78482005271866,3272992999.12224,120,56.9706097560976,3988784572.24835,9.02056828279763,30.0046516124464,..,4.82385908726982,..,20.6916290621318,..,..,..,..,..,..,..
1963,YR1963,Kuwait,KWT,378746,11.5750757216686,..,..,61.565,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Latvia,LVA,2210919,1.33561309771935,..,..,69.8290243902439,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Liechtenstein,LIE,17719,2.45670490532932,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Lithuania,LTU,2898950,1.23563344312338,..,..,70.2043902439024,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Luxembourg,LUX,324100,1.03901066517559,545997066.283688,1680,69.2230731707317,791140595.772755,3.43910854038498,3.14595299038119,..,1.18127427053234,..,2.87632246212671,..,..,..,..,..,..,..
1963,YR1963,"Macao SAR, China",MAC,184245,4.47431660829881,..,..,66.199,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Malta,MLT,322550,-0.417666319903278,..,..,69.9199512195122,..,..,..,..,..,..,1.87635313921272,..,..,..,..,..,..,..
1963,YR1963,Mauritius,MUS,718861,2.6089232743809,..,..,61.3576585365854,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Monaco,MCO,23168,0.558358409532094,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Nauru,NRU,5275,6.48039592067406,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Netherlands,NLD,11965966,1.3484919646048,15619276782.984,1310,73.3370731707317,15891241386.291,3.62462153047358,4.6994703251016,..,4.01083448197299,..,3.24365932762639,..,..,..,..,..,..,..
1963,YR1963,New Caledonia,NCL,85700,2.72045162390331,..,..,59.8878048780488,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,New Zealand,NZL,2531800,1.98658254381755,..,..,71.280487804878,6638937283.13963,..,..,..,2.1982890314696,..,1.96849850441886,..,..,..,..,..,..,..
1963,YR1963,Northern Mariana Islands,MNP,10590,1.46487923388332,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Norway,NOR,3666537,0.756123515554719,6264518207.12345,1710,73.0775609756098,6510239502.76489,3.78504308366053,3.39269846345016,..,3.20842732309849,..,2.47161052896496,..,..,..,..,..,..,..
1963,YR1963,Oman,OMN,593504,2.5047222351358,..,..,45.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Palau,PLW,10569,2.41321679089715,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Panama,PAN,1238889,2.98546998000345,651467250.883788,530,62.36,722784500,8.53878880195451,2.1164575137641,..,..,..,0.44988752811999,..,..,..,..,..,..,..
1963,YR1963,Poland,POL,30712000,1.32252564710048,..,..,68.3756097560976,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Portugal,PRT,9030355,0.403565948731515,3914398641.06191,430,64.496512195122,3905734459.72693,5.87370211616296,0.567802492908399,..,5.23800624434797,..,2.02158272759787,..,..,..,..,..,..,..
1963,YR1963,Puerto Rico,PRI,2504530,2.18816476905175,2242600579.26979,900,69.356,2333600000,8.65104701177751,2.54934036400915,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Qatar,QAT,61716,9.25238649152364,..,..,63.369,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Romania,ROU,18797850,0.647377535798313,..,..,67.4410731707317,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,San Marino,SMR,16679,2.57498893391675,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Saudi Arabia,SAU,4516533,3.4633820004825,..,..,47.207,..,..,..,..,5.90269771731612,..,..,..,..,..,..,..,..,..
1963,YR1963,Seychelles,SYC,45176,2.54222482865351,14057814.9226837,310,..,13923029.2643975,10.135602958213,-0.00246295720150158,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Singapore,SGP,1795000,2.52749548206484,947665256.524948,530,66.7008048780488,917614007.578727,10.04062131672,0.924907797346336,..,..,..,2.20519962859834,..,..,..,..,..,..,..
1963,YR1963,Sint Maarten (Dutch part),SXM,3696,9.17451136398287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Slovak Republic,SVK,4282017,1.02883408574012,..,..,70.5949268292683,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Slovenia,SVN,1616971,0.827298841981668,..,..,68.6219512195122,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Spain,ESP,31296651,0.877043251659206,17979543841.4073,570,69.6812195121951,19074913947.7196,9.59649887419761,7.84537469002173,..,1.96963291958044,..,8.74369245002616,..,..,..,..,..,..,..
1963,YR1963,St. Kitts and Nevis,KNA,50529,-0.851320542092495,..,..,..,12833226.3897801,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,St. Martin (French part),MAF,4183,2.5912577099583,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,Sweden,SWE,7604328,0.563633784442054,18953143232.1621,2490,73.5553658536585,20204870629.7441,5.32793378828826,2.76190187408008,..,3.96727724240992,..,2.87174034485769,..,..,..,..,..,..,..
1963,YR1963,Switzerland,CHE,5694247,2.13766282113072,..,..,71.1875609756098,13063643795.7884,..,..,..,2.51633668194675,..,3.44021201820401,..,..,..,..,..,..,..
1963,YR1963,Trinidad and Tobago,TTO,891944,1.41168719829882,666064436.649213,750,63.373,678235373.038558,5.60459724653461,3.70102990582402,..,..,..,3.76120358491648,..,..,..,..,..,..,..
1963,YR1963,Turks and Caicos Islands,TCA,5870,-0.2382168899186,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1963,YR1963,United Arab Emirates,ARE,125130,10.9801308770157,..,..,54.572,..,..,..,..,..,..,..,..,..,..,..,..,..,..
